,open,close,high,low,volume,money
2019/7/31 14:30,3844.57,3839.76,3847.99,3838.99,725309900,9513942501
2019/7/31 15:00,3839.42,3835.36,3839.68,3832.31,1185228800,16110183353
2019/8/1 10:00,3819.32,3826.33,3829.64,3815.3,1880617400,27115000020
2019/8/1 10:30,3826.22,3818.13,3831.24,3815.16,1185500900,17068111958
2019/8/1 11:00,3817.84,3803.24,3817.87,3803.22,1181628000,16345592429
2019/8/1 11:30,3803.4,3804.02,3804.02,3797.76,802229600,11821098514
2019/8/1 13:30,3803.79,3801.42,3807.04,3800.37,635632700,8592004667
2019/8/1 14:00,3801.49,3793.7,3802.06,3793.7,731905000,10276171901
2019/8/1 14:30,3793.92,3806.93,3808.57,3791.55,903360500,11924690734
2019/8/1 15:00,3806.26,3803.47,3806.64,3801.59,1090543900,14506493519
2019/8/2 10:00,3729.13,3741.31,3747.61,3720.08,3585862100,48859731668
2019/8/2 10:30,3741.38,3739.64,3748.09,3736.94,1220814100,16697520700
2019/8/2 11:00,3739.45,3745.01,3746.31,3738.43,855127800,11170592305
2019/8/2 11:30,3745.28,3736.8,3745.62,3731.48,1128024000,13605478571
2019/8/2 13:30,3736.27,3729.7,3736.27,3728.99,1028954400,12427126829
2019/8/2 14:00,3729.54,3738.05,3738.47,3729.54,946319800,10769350509
2019/8/2 14:30,3737.98,3750.37,3750.37,3737.98,831230300,11628891900
2019/8/2 15:00,3750.79,3747.44,3754.52,3746.65,1237257200,16716094975
2019/8/5 10:00,3724.41,3715.43,3728.61,3700.62,2328033200,32125279074
2019/8/5 10:30,3715.27,3729.2,3739.5,3711.76,1338426600,18240862794
2019/8/5 11:00,3728.81,3722.89,3733.16,3722.54,809460200,10849388043
2019/8/5 11:30,3722.51,3708.76,3726.12,3708.51,879698600,11288481098
2019/8/5 13:30,3708.11,3704.32,3709.99,3702.64,863973600,11537277082
2019/8/5 14:00,3704.6,3696.4,3706.97,3696.4,814766400,11000734309
2019/8/5 14:30,3696.51,3689.89,3698.62,3681.17,1402394800,16889198304
2019/8/5 15:00,3689.19,3675.69,3693.34,3675.69,1695844700,21129880565
2019/8/6 10:00,3609.11,3608.62,3616.12,3583.79,3900363400,52531727519
2019/8/6 10:30,3608.6,3588.92,3610.28,3584.71,2345898500,27268342931
2019/8/6 11:00,3589.06,3596.98,3599.45,3575.86,1529394200,18155977258
2019/8/6 11:30,3597.05,3601.66,3606.16,3590.45,868360300,10738943750
2019/8/6 13:30,3608.72,3645.59,3647.29,3608.72,1461242300,20401061092
2019/8/6 14:00,3645.79,3647.72,3649.82,3639.26,881198300,11977983247
2019/8/6 14:30,3647.15,3633.89,3647.22,3633.89,811754000,11052658008
2019/8/6 15:00,3633.83,3636.33,3636.33,3626.96,1185176100,15140785728
2019/8/7 10:00,3654.63,3647.93,3659.08,3639.21,2509808700,32002852749
2019/8/7 10:30,3647.48,3638.74,3649.27,3635.33,1152601500,14872075451
2019/8/7 11:00,3638.79,3634.62,3638.79,3632.02,744064300,10328242880
2019/8/7 11:30,3634.11,3637.14,3637.25,3627.54,629636000,8071318499
2019/8/7 13:30,3638.32,3640.63,3641.79,3629.41,635550600,8833655065
2019/8/7 14:00,3640.04,3646.12,3646.57,3639.93,720106900,9491411074
2019/8/7 14:30,3645.45,3639.22,3645.45,3637.66,672639900,9055921298
2019/8/7 15:00,3639.16,3621.43,3640.39,3621.43,1359463700,16012190901
2019/8/8 10:00,3651.36,3665.36,3665.82,3649.29,2669729500,34472286185
2019/8/8 10:30,3665.5,3660.8,3666.15,3653.62,1019316200,14183364228
2019/8/8 11:00,3660.84,3650.83,3660.84,3647.01,785838900,10210307801
2019/8/8 11:30,3650.69,3664.32,3664.38,3650.66,641766500,9132316515
2019/8/8 13:30,3666.97,3669.91,3670.6,3661.19,878189300,12078711085
2019/8/8 14:00,3670.1,3665.54,3673.58,3664.78,793255300,10255387689
2019/8/8 14:30,3665.49,3672.64,3672.64,3661.51,793897600,9597308460
2019/8/8 15:00,3672.32,3669.29,3675.46,3664.79,1263777400,15051934052
2019/8/9 10:00,3686.75,3675.08,3688.92,3674.69,2040684400,27751600816
2019/8/9 10:30,3674.42,3674.48,3677.97,3671.99,1007852500,14395600859
2019/8/9 11:00,3674.45,3659.3,3675.25,3659.3,837608700,12339606950
2019/8/9 11:30,3659.46,3646.51,3659.46,3644.03,1210291000,17092219491
2019/8/9 13:30,3646.24,3654.61,3654.61,3641.56,691345500,9400767397
2019/8/9 14:00,3653.36,3640.28,3654.64,3639.47,653507100,9011969377
2019/8/9 14:30,3639.83,3636.57,3641.91,3631.48,938517700,11852289399
2019/8/9 15:00,3636.49,3633.53,3636.51,3628.12,1149751100,14511635559
2019/8/12 10:00,3647.87,3655.32,3661.45,3643.32,1760780300,27966329963
2019/8/12 10:30,3655.82,3669.87,3672.09,3655.3,1138140200,16693708227
2019/8/12 11:00,3670.15,3662.33,3675.14,3661.95,799413900,11006576257
2019/8/12 11:30,3662.04,3668.57,3668.94,3661.77,546748100,7876219886
2019/8/12 13:30,3668.78,3662.5,3670.45,3658.06,611191400,9210211266
2019/8/12 14:00,3662.26,3674.43,3674.9,3662.26,877201000,13420893234
2019/8/12 14:30,3674.95,3681.55,3682.56,3670.62,893691700,12841689870
2019/8/12 15:00,3681.57,3699.1,3699.1,3681.56,1581139000,22113716373
2019/8/13 10:00,3675.59,3673.51,3686.43,3670.81,1960152300,28736549069
2019/8/13 10:30,3673.69,3676.6,3676.6,3668.74,1084427000,14765506326
2019/8/13 11:00,3676.64,3664.83,3677.28,3664.38,793726200,10908219970
2019/8/13 11:30,3664.63,3663.47,3669.57,3662.58,650671400,8849419889
2019/8/13 13:30,3662.8,3666.25,3666.48,3658.87,604315500,8735154936
2019/8/13 14:00,3666.15,3659.86,3667.36,3658.01,809537300,9570766652
2019/8/13 14:30,3660.41,3663.78,3669.5,3659.86,718356200,9284854747
2019/8/13 15:00,3664.12,3665.75,3665.91,3658.63,1028844300,12913847741
2019/8/14 10:00,3712.07,3712.17,3717.12,3704.49,3006516100,43436781709
2019/8/14 10:30,3711.94,3696.36,3712.15,3696.12,1310726600,18175787333
2019/8/14 11:00,3696.24,3700.38,3700.95,3692.41,942378000,12424392659
2019/8/14 11:30,3699.57,3696.56,3699.57,3694.2,675588800,9494167143
2019/8/14 13:30,3696.54,3688.71,3699.43,3688.71,654232300,10178375131
2019/8/14 14:00,3688.71,3693.49,3693.93,3687.89,637422000,8985833433
2019/8/14 14:30,3693.53,3687.18,3694.3,3686.63,719246600,10272196072
2019/8/14 15:00,3687.35,3682.4,3687.35,3680.61,1174148600,15334137482
2019/8/15 10:00,3618.01,3649,3652.16,3612.11,2708537800,35681523432
2019/8/15 10:30,3648.96,3654.29,3656.68,3645.48,1058170300,14322199005
2019/8/15 11:00,3654.59,3664.1,3668.82,3651.84,900697300,11927978905
2019/8/15 11:30,3663.69,3662.37,3663.78,3656.38,530011000,6958458559
2019/8/15 13:30,3661.8,3664.54,3667.41,3653.21,603113100,8355990680
2019/8/15 14:00,3664.61,3671.33,3676.1,3664.11,700901000,9806087963
2019/8/15 14:30,3671.57,3692.68,3694,3671.57,1108171600,15141443260
2019/8/15 15:00,3692.55,3694,3694.3,3686.25,1250281100,17047400668
2019/8/16 10:00,3697.94,3694.91,3699.42,3687.08,1872282900,28242169442
2019/8/16 10:30,3694.51,3709.19,3709.19,3691.67,1175775500,18285007795
2019/8/16 11:00,3709.21,3719.82,3730.55,3709.21,1340177100,19786143349
2019/8/16 11:30,3720.12,3729.52,3729.92,3715.8,743324700,11287099415
2019/8/16 13:30,3729.82,3732.4,3735.7,3724.66,925974500,13283632249
2019/8/16 14:00,3731.95,3737.81,3738.1,3728.62,801483200,12621828941
2019/8/16 14:30,3737.59,3721.6,3738.03,3720.82,819511500,12512319004
2019/8/16 15:00,3722,3710.54,3722,3710.54,1153387500,16678710041
2019/8/19 10:00,3736.03,3724.63,3741.65,3720.8,3113131900,43786391832
2019/8/19 10:30,3725.18,3722.45,3731.12,3721.13,1663564300,25496155875
2019/8/19 11:00,3722.25,3741.76,3742.99,3722.25,1503753000,20526691167
2019/8/19 11:30,3741.76,3767.27,3767.43,3741.76,1809577800,24501217001
2019/8/19 13:30,3768.95,3774.14,3781.8,3763.4,1617104900,22157052165
2019/8/19 14:00,3773.64,3782.62,3784.48,3770.21,1172504200,16977807138
2019/8/19 14:30,3782.6,3778.12,3783.11,3774.02,1211321300,16224183207
2019/8/19 15:00,3778.6,3791.09,3791.09,3778,1841743900,25779440985
2019/8/20 10:00,3786.03,3793.23,3796.57,3778.73,2998404000,41866060115
2019/8/20 10:30,3793.25,3786.82,3799.64,3785.1,1921288200,24898890165
2019/8/20 11:00,3786.49,3791.01,3791.69,3782.86,1048530500,14955190207
2019/8/20 11:30,3791.98,3790.92,3795.02,3789.9,808250300,11224621356
2019/8/20 13:30,3790.69,3797.86,3797.86,3786.85,792892800,11933821649
2019/8/20 14:00,3797.77,3790.05,3799.04,3787.07,992475100,13093470849
2019/8/20 14:30,3789.73,3785.93,3790.51,3779.16,1037340000,13926947112
2019/8/20 15:00,3785.9,3787.73,3789.86,3782.09,1261027900,17216339137
2019/8/21 10:00,3778.31,3789.71,3791.59,3776.07,1916559000,29626761432
2019/8/21 10:30,3789.58,3777.5,3790.6,3776.19,1148707700,16813127619
2019/8/21 11:00,3777.93,3783.6,3785.41,3775.7,773517700,11300953562
2019/8/21 11:30,3783.68,3783.4,3788.35,3782.28,682384100,10200435411
2019/8/21 13:30,3783.05,3791.34,3792.09,3781.45,886719700,13286017091
2019/8/21 14:00,3791.46,3789.14,3792.32,3784.81,852345800,12477427164
2019/8/21 14:30,3789.14,3780.33,3789.44,3778.78,835280200,12104218502
2019/8/21 15:00,3780.69,3781.76,3782.18,3777.93,1134473800,15879564209
2019/8/22 10:00,3793.86,3779.39,3797.28,3777.8,2391696100,31350148075
2019/8/22 10:30,3779.25,3791.45,3795.1,3779.22,1332601400,17652410847
2019/8/22 11:00,3791.21,3784.45,3791.38,3779.73,891109700,13144926740
2019/8/22 11:30,3783.93,3781.53,3786.9,3778.64,654602000,9267580509
2019/8/22 13:30,3780.65,3772.87,3781.76,3771.2,773139700,10989348377
2019/8/22 14:00,3772.74,3783.73,3783.73,3772.64,664424000,10033450446
2019/8/22 14:30,3783.45,3787.25,3792.37,3783.32,769135400,11561742135
2019/8/22 15:00,3787.34,3793.51,3794.81,3787.34,1104070900,16708528837
2019/8/23 10:00,3796.88,3811.49,3818.19,3788.03,2194348000,33973691690
2019/8/23 10:30,3811.41,3808.71,3813.31,3797.78,1201193200,18664708148
2019/8/23 11:00,3808.52,3822.56,3823.73,3808.52,908389300,15903695391
2019/8/23 11:30,3822.37,3819.7,3828.73,3815.47,894306800,14518218916
2019/8/23 13:30,3819.26,3817.44,3825.35,3815.76,803664300,12777671163
2019/8/23 14:00,3817.19,3811.03,3817.68,3806.62,832607000,12339804188
2019/8/23 14:30,3811.47,3826.9,3829.28,3811.29,848374900,13009706893
2019/8/23 15:00,3825.97,3820.86,3825.97,3820.17,1112574800,16614657499
2019/8/26 10:00,3756.36,3770.56,3778.87,3753.98,3055398900,46881149936
2019/8/26 10:30,3770.26,3767.94,3773.39,3756.72,1505994900,22081985727
2019/8/26 11:00,3767.96,3771.59,3776.49,3766.05,885617400,13815767847
2019/8/26 11:30,3771.78,3776.3,3776.45,3764.41,736851900,10766355774
2019/8/26 13:30,3776.49,3766.67,3776.9,3764.76,681567400,10919615977
2019/8/26 14:00,3766.5,3764.26,3768.5,3760.53,683930700,10603951292
2019/8/26 14:30,3764.16,3756.69,3764.89,3753.16,807263800,12316406265
2019/8/26 15:00,3756.83,3765.91,3765.91,3756.56,1029301900,14965752579
2019/8/27 10:00,3791.46,3819.45,3819.75,3790.92,2438265600,38095503044
2019/8/27 10:30,3819.66,3828.11,3828.11,3810.01,1568627500,23062268626
2019/8/27 11:00,3828.18,3843.94,3845.39,3828.18,1803912300,25472288240
2019/8/27 11:30,3844.11,3834.98,3848.22,3833.92,1077669800,15666268790
2019/8/27 13:30,3835.31,3828.73,3836.57,3826.65,909242500,13967630072
2019/8/27 14:00,3829.45,3817.49,3832.27,3816.78,1067556600,15251593223
2019/8/27 14:30,3818.2,3825.68,3825.79,3812.38,1013756400,14989319439
2019/8/27 15:00,3825.53,3816.95,3830.64,3816.95,2594117100,35243912537
2019/8/28 10:00,3818.8125,3805.5978,3822.5883,3802.8977,2585394100,40382710614
2019/8/28 10:30,3805.87,3792.6549,3806.7133,3792.2964,1322998300,21463512721
2019/8/28 11:00,3792.149,3795.4971,3800.1812,3790.1384,835022900,13397265351
2019/8/28 11:30,3795.9816,3800.076,3800.736,3791.8103,733474200,10483430827
2019/8/28 13:30,3800.9193,3801.8741,3802.8755,3797.2797,669531800,11217491110
2019/8/28 14:00,3802.1293,3806.8409,3812.3908,3801.6344,777777800,12020546755
2019/8/28 14:30,3806.9916,3804.3137,3813.088,3803.7562,825332300,12777041118
2019/8/28 15:00,3804.2226,3802.58,3805.838,3799.9254,1125129100,15918228497
2019/8/29 10:00,3805.49,3780.67,3808.6,3779.71,1901218600,29803591189
2019/8/29 10:30,3781.1,3781.07,3784.82,3774.4,1352089400,19409532610
2019/8/29 11:00,3781.05,3799.04,3801.25,3778.44,965527800,14519363744
2019/8/29 11:30,3799.15,3789.12,3799.17,3787.55,681843700,10189563339
2019/8/29 13:30,3789.71,3796.98,3799.12,3787.86,633640100,10042231580
2019/8/29 14:00,3796.45,3796.69,3797.78,3789.87,731145300,12004922401
2019/8/29 14:30,3796.59,3788.44,3797.28,3787.26,956827900,13866241347
2019/8/29 15:00,3787.75,3790.19,3790.19,3785.33,1186045900,16640230319
2019/8/30 10:00,3816.68,3817.7,3828.86,3815.35,2196096100,37530056424
2019/8/30 10:30,3817.58,3817.96,3824.69,3812.1,1257205400,21287924007
2019/8/30 11:00,3818.43,3819.64,3826.89,3817.44,920216800,16280711051
2019/8/30 11:30,3820.01,3811.92,3820.01,3806.93,841463700,12931175597
2019/8/30 13:30,3811.93,3816.69,3819.62,3810.81,655115700,10803918343
2019/8/30 14:00,3816.7,3799.22,3816.85,3798.98,1023776900,14888705450
2019/8/30 14:30,3799.2,3786.03,3799.51,3778.93,1506961700,20689873182
2019/8/30 15:00,3786.37,3799.59,3799.59,3785.57,1268678700,17996304513
2019/9/2 10:00,3803.69,3818.04,3823.08,3800.07,2305260100,37230744352
2019/9/2 10:30,3818.17,3830.81,3834.77,3817.82,1705219900,24395579961
2019/9/2 11:00,3831.06,3832.85,3836.89,3826.95,984689400,15880757574
2019/9/2 11:30,3833.23,3841.82,3843.15,3830.67,920647600,13577575003
2019/9/2 13:30,3841.78,3850.13,3855.78,3838.84,1552840900,22757670965
2019/9/2 14:00,3850,3847.39,3853.75,3847.26,1153187600,16217593064
2019/9/2 14:30,3847.3,3851.24,3854.98,3846.9,1061141000,15450993170
2019/9/2 15:00,3850.94,3848.32,3852.51,3846.47,1345948400,19483544417
2019/9/3 10:00,3852.58,3855.66,3856.68,3842.89,2139184800,35479775869
2019/9/3 10:30,3855.34,3841.16,3855.48,3839.05,1360618900,20933279314
2019/9/3 11:00,3841.07,3847.15,3848.87,3838.81,919135500,13021432726
2019/9/3 11:30,3847.54,3846.25,3848.67,3838.21,826125400,11899650259
2019/9/3 13:30,3846.12,3841.04,3849.27,3839.3,1026744800,14785928058
2019/9/3 14:00,3840.95,3841.31,3841.42,3833.76,983230800,15599350479
2019/9/3 14:30,3840.96,3847.71,3847.71,3837.29,1049242600,14272873274
2019/9/3 15:00,3847.86,3853.61,3853.61,3846.47,1467180300,20278343766
2019/9/4 10:00,3848.65,3873.52,3873.52,3846.42,3016347900,44172817939
2019/9/4 10:30,3873.45,3869.3,3874.37,3861.14,1908177100,27004464240
2019/9/4 11:00,3869.41,3865.31,3878.04,3865.26,1829279500,23522778478
2019/9/4 11:30,3865.11,3859.14,3865.32,3854.69,1098254000,16042287486
2019/9/4 13:30,3859.68,3863.33,3865.09,3858.65,864794700,12110969246
2019/9/4 14:00,3863.07,3852.85,3863.73,3847.73,911423000,12934629476
2019/9/4 14:30,3852.78,3870.55,3875.45,3852.78,1303433000,17606432071
2019/9/4 15:00,3870.4,3886,3886,3870.29,1731152300,23445365786
2019/9/5 10:00,3909.21,3940.53,3943.27,3909.21,4985550000,69593934603
2019/9/5 10:30,3940.44,3957.86,3960.46,3938.04,2890040700,39791692159
2019/9/5 11:00,3957.65,3954.05,3969.94,3950.51,2187102800,28955334339
2019/9/5 11:30,3954.43,3948.99,3956.7,3945.93,1377568500,18692240283
2019/9/5 13:30,3949.12,3955.73,3958.99,3949.12,1700245900,22167255125
2019/9/5 14:00,3955.94,3943.06,3956.78,3943.06,1524280200,19185637604
2019/9/5 14:30,3943.27,3928.3,3943.27,3921.9,1821776000,23646422493
2019/9/5 15:00,3928.25,3925.32,3930.47,3922.02,1679059000,22648708761
2019/9/6 10:00,3946.69,3936.2,3948.17,3922.56,3236924200,51297071705
2019/9/6 10:30,3935.98,3934.37,3946.53,3929.85,1871233300,28039528925
2019/9/6 11:00,3934.1,3941.02,3941.06,3929.81,1210231100,18338345765
2019/9/6 11:30,3941.38,3935.02,3943.39,3934.9,1007849700,13898942524
2019/9/6 13:30,3935.46,3932.25,3937.99,3930.53,959436800,13097203228
2019/9/6 14:00,3932.3,3932.25,3938.3,3927.67,1016200600,15027265121
2019/9/6 14:30,3932.19,3935.21,3935.21,3922.8,1145355400,16756434300
2019/9/6 15:00,3934.39,3948.51,3948.51,3931.53,1741006500,25263478356
2019/9/9 10:00,3980.96,3966.08,3985.2,3957.83,4192044900,62481743643
2019/9/9 10:30,3965.21,3966.11,3967.77,3959.41,1723464900,27223436277
2019/9/9 11:00,3965.47,3955.15,3971.77,3954.88,1466313400,21105834843
2019/9/9 11:30,3955.21,3959.06,3961.46,3955.18,1042320800,15255412108
2019/9/9 13:30,3959.7,3965.69,3969.68,3957.94,1631428900,20900424198
2019/9/9 14:00,3965.77,3964.78,3973.27,3963.44,1423423300,19057239232
2019/9/9 14:30,3965.4,3966.83,3968.1,3961.74,1228379100,18099304142
2019/9/9 15:00,3967.14,3972.95,3972.95,3964.36,1973600100,25421992641
2019/9/10 10:00,3976.87,3951.89,3976.92,3948.1,3784076300,53059478030
2019/9/10 10:30,3951.64,3947.71,3955.29,3943.69,1781878400,26274001208
2019/9/10 11:00,3947.86,3944.19,3949.96,3941.95,1387579500,20107576067
2019/9/10 11:30,3943.9,3950.3,3950.3,3938.74,1090958200,15762748285
2019/9/10 13:30,3950.21,3950.67,3953.56,3949,941921300,13280829865
2019/9/10 14:00,3950.3,3955.52,3960.96,3948.96,1306667200,18092856519
2019/9/10 14:30,3955.51,3955.71,3963.51,3953.1,1195984400,16348203740
2019/9/10 15:00,3955.29,3959.27,3961.1,3955.29,1599873300,21568656049
