,open,close,high,low,volume,money
2021/11/23,4905.76,4913.35,4927.52,4896.88,15430441100,3.01E+11
2021/11/24,4914.03,4916.66,4935.49,4899.61,13715067300,2.90E+11
2021/11/25,4917.61,4896.44,4921.33,4891.73,11598403100,2.55E+11
2021/11/26,4886.95,4860.13,4886.95,4850.81,12036897400,2.43E+11
2021/11/29,4820.01,4851.42,4858.53,4818.71,13362686200,2.86E+11
2021/11/30,4857.18,4832.03,4871.25,4810.22,12963059600,2.79E+11
2021/12/1,4831.89,4843.85,4844.52,4823.93,12308678900,2.56E+11
2021/12/2,4839.91,4856.16,4866.85,4830.32,14808852100,2.78E+11
2021/12/3,4856.98,4901.02,4901.02,4853.35,14405962600,3.00E+11
2021/12/6,4909.43,4892.62,4943.9,4888.69,17361568300,3.33E+11
2021/12/7,4930.83,4922.1,4934.1,4895.22,17905346000,3.41E+11
2021/12/8,4934.41,4995.93,4995.93,4915.79,15749055900,3.29E+11
2021/12/9,5000.69,5078.69,5114.5,4999.41,22056877600,4.26E+11
2021/12/10,5046.27,5055.12,5060.06,5035.81,19369515400,3.57E+11
2021/12/13,5090.02,5083.8,5143.84,5079.73,21180159600,4.26E+11
2021/12/14,5066.35,5049.7,5075.21,5038.86,15910779000,3.19E+11
2021/12/15,5036.28,5005.9,5060.37,5003.78,15052975200,2.91E+11
2021/12/16,5006.61,5034.73,5034.73,4987.22,14405386700,2.91E+11
2021/12/17,5021.34,4954.76,5022.11,4954.76,14900539900,2.98E+11
2021/12/20,4934.97,4880.42,4971.67,4872.68,16967569000,3.18E+11
2021/12/21,4876.51,4913.49,4917.8,4872.95,14333989800,2.59E+11
2021/12/22,4924.58,4914.45,4936.67,4903.17,13325674000,2.45E+11
2021/12/23,4924.29,4948.74,4948.74,4906.75,13955540600,2.63E+11
2021/12/24,4953.06,4921.34,4964.91,4905.98,14267332300,2.90E+11
2021/12/27,4918.15,4919.32,4939.69,4894.16,12410095200,2.54E+11
2021/12/28,4923.69,4955.96,4959.14,4913.6,13045775700,2.76E+11
2021/12/29,4958.65,4883.48,4958.65,4883.48,11358700200,2.73E+11
2021/12/30,4882.16,4921.51,4940.18,4878.65,12161717800,2.68E+11
2021/12/31,4937.46,4940.37,4950.36,4923.14,12131373700,2.67E+11
2022/1/4,4957.98,4917.77,4961.45,4874.53,15153477600,3.37E+11
2022/1/5,4907.93,4868.12,4916.28,4851.98,17881610000,3.64E+11
2022/1/6,4842.16,4818.23,4857.56,4786.43,15766582600,3.22E+11
2022/1/7,4824.32,4822.37,4856.65,4818.19,18713941300,3.32E+11
2022/1/10,4812.23,4844.05,4844.39,4780.82,15621169600,3.05E+11
2022/1/11,4840.01,4797.77,4850.88,4791.89,14692800400,2.86E+11
2022/1/12,4818.89,4845.58,4852.73,4810.92,14320020400,2.93E+11
2022/1/13,4853.03,4765.92,4853.06,4765.24,14251965300,2.89E+11
2022/1/14,4743.91,4726.73,4764.05,4723.94,14686312600,2.82E+11
2022/1/17,4728.76,4767.28,4775.24,4726.71,11529569100,2.64E+11
2022/1/18,4766.78,4813.35,4826.3,4747.92,15087080200,2.83E+11
2022/1/19,4815.81,4780.38,4828.75,4755.93,13392736000,2.76E+11
2022/1/20,4778.26,4823.51,4845,4777.57,16497131500,3.04E+11
2022/1/21,4808.77,4779.31,4818.31,4762.56,13895258500,2.75E+11
2022/1/24,4753.94,4786.74,4801.1,4746.45,11446388000,2.46E+11
