,open,close,high,low,volume,money
2019/7/15 11:20,3815.1,3820.71,3820.87,3815.1,231471300,3051340989
2019/7/15 11:25,3821.82,3831.26,3831.65,3821.76,325539500,3869929428
2019/7/15 11:30,3830.92,3842.05,3843.11,3828.71,321146700,4387532763
2019/7/15 13:05,3842.07,3828.11,3844.67,3828.03,323728800,4660557630
2019/7/15 13:10,3828.43,3823.71,3829.81,3821.59,191991500,2890532120
2019/7/15 13:15,3823.69,3820.21,3823.98,3817.62,167195300,2395239392
2019/7/15 13:20,3819.75,3818.59,3822.26,3818.28,130124000,1968755834
2019/7/15 13:25,3819.1,3823.6,3823.87,3816.65,137768600,2012817404
2019/7/15 13:30,3824,3821.4,3824.96,3821.31,115556100,1712175803
2019/7/15 13:35,3821.72,3821.3,3824.07,3820.85,120253100,1778162029
2019/7/15 13:40,3821.32,3816.78,3821.32,3816.78,114070300,1639174983
2019/7/15 13:45,3816.93,3814.21,3817.27,3814,128651500,1796244143
2019/7/15 13:50,3814.94,3820.54,3820.97,3814.13,122755000,1948025708
2019/7/15 13:55,3820.95,3822.34,3822.43,3819.03,121449600,1582695889
2019/7/15 14:00,3821.92,3821.41,3823.93,3821.41,121282500,1659789822
2019/7/15 14:05,3821.29,3816.28,3821.29,3816.28,122038900,1731468319
2019/7/15 14:10,3816.17,3815.77,3816.69,3815.51,101287600,1463560309
2019/7/15 14:15,3815.44,3815.09,3815.44,3813.78,119830300,1665069676
2019/7/15 14:20,3814.96,3820.17,3820.57,3814.96,149542300,1858132919
2019/7/15 14:25,3820.25,3812.01,3820.25,3812.01,132472100,1898397672
2019/7/15 14:30,3812.04,3812.66,3812.83,3811.25,104795700,1610579429
2019/7/15 14:35,3813.07,3809.29,3813.21,3809.29,118989700,1781894556
2019/7/15 14:40,3809.7,3811.83,3812.39,3809.19,133326700,1915057669
2019/7/15 14:45,3811.6,3814.49,3817.08,3811.19,162778800,2267409668
2019/7/15 14:50,3814.5,3818.24,3818.34,3814.5,178779100,2462958709
2019/7/15 14:55,3818.28,3821.14,3822.17,3818.15,244726500,3173342726
2019/7/15 15:00,3821.31,3824.19,3824.19,3821.22,231133400,3093761410
2019/7/16 9:35,3819.25,3828.07,3828.07,3813.53,501244100,6889448826
2019/7/16 9:40,3828.24,3822.82,3828.24,3816.09,338784400,5176212373
2019/7/16 9:45,3823.25,3820.63,3823.7,3818.44,294855400,4298979295
2019/7/16 9:50,3820.95,3813.91,3823.21,3813.91,264612200,3907075712
2019/7/16 9:55,3814.31,3814.63,3819.11,3814.14,226295600,3162761482
2019/7/16 10:00,3814.01,3816.14,3817.45,3813.75,211924200,2765387843
2019/7/16 10:05,3816.14,3813.31,3816.14,3811.31,207731300,3106295110
2019/7/16 10:10,3812.89,3816.82,3818.46,3812.89,237657600,2699321144
2019/7/16 10:15,3816.37,3816.53,3818.5,3814.49,243145200,2972144515
2019/7/16 10:20,3816.42,3811.54,3816.77,3811.26,204672200,2864835915
2019/7/16 10:25,3811.95,3811.87,3812.68,3810.26,169675300,2323230574
2019/7/16 10:30,3811.97,3810.93,3812.83,3810.16,151013500,2160040096
2019/7/16 10:35,3809.9,3803.97,3809.9,3803.81,195676500,3310085217
2019/7/16 10:40,3804,3807.77,3808.01,3804,148272600,2230706376
2019/7/16 10:45,3807.61,3809.44,3809.44,3805.44,125209000,2078886626
2019/7/16 10:50,3809.28,3806.63,3809.4,3806.56,102549600,1811309874
2019/7/16 10:55,3806.01,3805.31,3806.19,3802.99,132618500,2133994770
2019/7/16 11:00,3804.94,3810.22,3810.3,3804.56,144080000,2076026155
2019/7/16 11:05,3810.56,3809.84,3811.41,3808.61,125090700,1810141899
2019/7/16 11:10,3809.78,3811.4,3811.68,3809.67,241075900,2250218224
2019/7/16 11:15,3811.48,3812.5,3812.71,3808.56,148795300,2098747252
2019/7/16 11:20,3812.69,3810.72,3814.65,3810.72,198864600,1989074816
2019/7/16 11:25,3810.93,3809.65,3810.93,3809.37,144922800,1549200054
2019/7/16 11:30,3809.58,3811.1,3811.1,3809.46,152202700,1533204020
2019/7/16 13:05,3810.94,3808.27,3811.73,3808.05,198784800,2078641685
2019/7/16 13:10,3807.87,3804.09,3808.25,3802.76,164474700,2174375650
2019/7/16 13:15,3804.11,3802.11,3804.68,3802.11,107702600,1428850402
2019/7/16 13:20,3802.5,3803.57,3804.15,3801.22,128179700,1640674831
2019/7/16 13:25,3803.99,3805.39,3805.39,3803.9,103550100,1328609457
2019/7/16 13:30,3805.44,3805.18,3806.04,3803.44,112709100,1422153757
2019/7/16 13:35,3805.12,3804.72,3805.32,3804.5,94946200,1290292652
2019/7/16 13:40,3804.42,3802.55,3805.1,3802.31,104971400,1433817812
2019/7/16 13:45,3802.72,3802.95,3804.77,3802.53,100534600,1434617030
2019/7/16 13:50,3802.82,3801.9,3803.08,3801.41,98369000,1411601570
2019/7/16 13:55,3801.91,3801.89,3802,3799.87,114864600,1643694531
2019/7/16 14:00,3802.46,3806.73,3807.26,3802.46,128486600,1768725686
2019/7/16 14:05,3806.86,3809.11,3809.3,3806.52,106261600,1370323004
2019/7/16 14:10,3809.19,3810.07,3811.88,3809.19,132531900,1748392633
2019/7/16 14:15,3809.93,3808.87,3809.93,3808.09,99192800,1328511138
2019/7/16 14:20,3808.43,3806.18,3808.62,3806.1,90445300,1337204517
2019/7/16 14:25,3806.28,3805.49,3806.57,3805.26,95469100,1324552368
2019/7/16 14:30,3805.2,3804.93,3806.13,3804.8,104809500,1464629919
2019/7/16 14:35,3804.34,3802.76,3804.34,3802.08,128148800,1814946360
2019/7/16 14:40,3802.76,3803.27,3804.84,3802.76,128006800,1774539758
2019/7/16 14:45,3803.36,3804.41,3804.82,3802.17,134236900,1962427171
2019/7/16 14:50,3804.55,3806.71,3807.26,3804.38,213189400,2462929465
2019/7/16 14:55,3807.17,3805.99,3807.17,3805.7,225118700,2876967661
2019/7/16 15:00,3805.71,3806.84,3807.22,3805.71,247141800,2730875450
2019/7/17 9:35,3800.11,3790.48,3800.11,3787.99,566856300,7110337117
2019/7/17 9:40,3790.65,3806.08,3806.08,3790.65,379615300,4695200062
2019/7/17 9:45,3806.01,3809.63,3809.8,3803.23,328474900,3817153187
2019/7/17 9:50,3809.81,3813.37,3814.11,3808.15,411698400,4166204469
2019/7/17 9:55,3813.68,3807.37,3813.74,3806.78,268323600,3363590612
2019/7/17 10:00,3807.46,3813.17,3813.91,3807.46,213400000,2850371770
2019/7/17 10:05,3813.48,3812.86,3813.98,3812.09,219631000,2690831473
2019/7/17 10:10,3812.53,3813.61,3814,3810.78,185555300,2394251064
2019/7/17 10:15,3813.89,3818.52,3818.86,3813.15,231348800,2820631817
2019/7/17 10:20,3818.7,3817.84,3820.13,3816.58,230835200,2792024004
2019/7/17 10:25,3817.92,3816.87,3820.23,3816.87,236830400,2863753095
2019/7/17 10:30,3815.93,3812.59,3815.93,3812.59,215596300,2422705728
2019/7/17 10:35,3812.61,3808.86,3812.8,3808.38,166310700,2370259426
2019/7/17 10:40,3809.14,3809.03,3810.35,3808.13,200440500,2308024498
2019/7/17 10:45,3808.82,3807.89,3809.12,3807.34,303780400,2842436134
2019/7/17 10:50,3808.03,3802.05,3808.03,3802.05,388524000,3764216406
2019/7/17 10:55,3802.47,3803.25,3806.15,3801.81,244774800,2802018662
2019/7/17 11:00,3803.46,3803.4,3805.15,3803.07,166503600,2151800741
2019/7/17 11:05,3803.55,3805.8,3808.49,3803.11,167257800,2348314991
2019/7/17 11:10,3806.28,3806.04,3808.54,3804.23,153470000,1956517003
2019/7/17 11:15,3806.08,3805.58,3806.89,3805.23,128684100,1797433394
2019/7/17 11:20,3805.24,3806.23,3806.31,3803.46,126143500,1701432931
2019/7/17 11:25,3806.27,3809.97,3810.22,3806.27,110007100,1459386822
2019/7/17 11:30,3810.42,3812.42,3812.77,3810.42,172012600,1526337315
2019/7/17 13:05,3813.38,3811.92,3815.41,3810.99,187837600,2193576437
2019/7/17 13:10,3812.35,3813.43,3813.73,3812.21,119095900,1627775007
2019/7/17 13:15,3813.29,3813.69,3814.8,3812.7,114961400,1778703817
2019/7/17 13:20,3814.19,3818.13,3818.66,3813.62,129145100,1952119185
2019/7/17 13:25,3818.53,3815.78,3818.98,3815.44,142738400,2036207676
2019/7/17 13:30,3815.66,3818.52,3819.22,3815.4,188719800,2486232219
2019/7/17 13:35,3818.37,3817.63,3819.26,3816.39,141543600,1950653090
2019/7/17 13:40,3817.68,3817.98,3818.23,3816.4,138270600,1809808252
2019/7/17 13:45,3817.81,3814.46,3818.28,3814.26,161923500,1965554125
2019/7/17 13:50,3814.44,3812.01,3814.92,3811.81,169706500,1900742001
2019/7/17 13:55,3812.46,3811.16,3812.99,3809.93,131687200,1704849213
2019/7/17 14:00,3811.29,3811.48,3813.57,3810.82,111801600,1590456192
2019/7/17 14:05,3811.45,3809.61,3812.04,3809.09,122614800,1711983501
2019/7/17 14:10,3809.3,3810.4,3810.47,3807.45,128912400,1700979679
2019/7/17 14:15,3810.74,3809.2,3811.04,3808.64,105894900,1408766310
2019/7/17 14:20,3808.83,3809.2,3809.3,3807.92,110537200,1556138935
2019/7/17 14:25,3808.88,3809.49,3809.49,3808.66,102636500,1363388971
2019/7/17 14:30,3809.45,3803.89,3809.61,3803.71,180552600,2235301395
2019/7/17 14:35,3804.1,3802.55,3805.07,3801.65,174103100,2143021651
2019/7/17 14:40,3802.45,3801.97,3803.52,3801.44,177612600,2075679680
2019/7/17 14:45,3802.12,3805.76,3805.76,3801.15,206705800,2441957838
2019/7/17 14:50,3805.73,3806.47,3806.91,3804.68,180803200,2349901103
2019/7/17 14:55,3806.2,3804.95,3806.63,3804.48,250904600,3051252260
2019/7/17 15:00,3805.01,3804.64,3805.4,3804.58,223605000,2716499776
2019/7/18 9:35,3793.19,3784.68,3793.19,3779.43,707518500,8980791088
2019/7/18 9:40,3784.4,3781.21,3793.39,3781.21,490968400,6117911648
2019/7/18 9:45,3781.03,3780.78,3788.82,3780.78,445922900,5522086724
2019/7/18 9:50,3780.45,3783.27,3783.27,3779.47,379168400,4835828773
2019/7/18 9:55,3783.08,3781.67,3787.12,3781.6,281539900,3675568531
2019/7/18 10:00,3781.66,3780.29,3781.95,3780.28,247207000,3203470419
2019/7/18 10:05,3779.72,3780.3,3780.47,3773.61,311098800,4094936214
2019/7/18 10:10,3780.71,3781.38,3781.39,3778.57,204881700,2559768375
2019/7/18 10:15,3781.55,3780.12,3781.58,3777.75,177587700,2344343723
2019/7/18 10:20,3780.09,3778.31,3780.28,3777.73,171709000,2100212456
2019/7/18 10:25,3778.59,3782.24,3782.95,3778.59,175767700,2211665197
2019/7/18 10:30,3782.5,3780.14,3783.42,3779.36,130827700,1839738921
2019/7/18 10:35,3780.62,3778.74,3781.52,3778.44,176790400,1803224037
2019/7/18 10:40,3778.98,3782.53,3782.73,3777.87,128437100,1773813624
2019/7/18 10:45,3782.66,3788.76,3788.86,3782.53,148540200,2054518388
2019/7/18 10:50,3788.7,3788.28,3790.4,3786.67,131270600,1796759657
2019/7/18 10:55,3788.11,3790.3,3790.3,3786.91,123045200,1532365697
2019/7/18 11:00,3790.14,3788.07,3791.22,3788.07,105907300,1369479722
2019/7/18 11:05,3788.45,3789.47,3789.72,3787.85,88426800,1226588045
2019/7/18 11:10,3789.87,3785.56,3790.42,3785.44,120648600,1492773335
2019/7/18 11:15,3785.65,3785.92,3787.06,3785.41,114170000,1496153831
2019/7/18 11:20,3785.89,3782.17,3786.1,3782.17,108336500,1525360354
2019/7/18 11:25,3782.53,3782.61,3783.34,3781.92,151076400,1603948499
2019/7/18 11:30,3782.69,3781.8,3784.04,3781.47,119046000,1496193460
2019/7/18 13:05,3781.08,3776.68,3781.08,3776.68,166340300,1972378888
2019/7/18 13:10,3776.4,3777.32,3778.92,3776.14,114347600,1487521224
2019/7/18 13:15,3777.28,3777.59,3777.62,3775.97,96658400,1300066237
2019/7/18 13:20,3777.79,3776.76,3778.53,3776.49,100691300,1252190805
2019/7/18 13:25,3776.44,3775.33,3776.5,3775.3,109128600,1414428927
2019/7/18 13:30,3775.52,3777.47,3777.75,3775.18,123528300,1376347913
2019/7/18 13:35,3777.57,3774.83,3777.58,3774.83,96830700,1371521642
2019/7/18 13:40,3774.67,3773.14,3774.8,3772.1,127070400,1919113033
2019/7/18 13:45,3772.93,3777.79,3778.14,3772.16,140172400,1789604991
2019/7/18 13:50,3777.67,3778.7,3778.81,3776.64,104040800,1294842446
2019/7/18 13:55,3779.18,3777.62,3779.72,3777.5,106992200,1337432359
2019/7/18 14:00,3777.43,3777.55,3778.28,3776.78,90484100,1251553927
2019/7/18 14:05,3777.72,3783.58,3783.58,3777.35,187625700,1898198001
2019/7/18 14:10,3783.81,3784.55,3787.75,3783.61,220985800,2185309759
2019/7/18 14:15,3785.03,3783.13,3786.56,3782.79,153093800,1518611881
2019/7/18 14:20,3782.97,3782.48,3783.09,3781.15,115643000,1329291992
2019/7/18 14:25,3782.09,3780.47,3783.54,3780.45,122045400,1403705184
2019/7/18 14:30,3780,3779.06,3780.18,3778.4,118270100,1609636087
2019/7/18 14:35,3779.05,3774.79,3779.05,3774.75,154630300,2262234107
2019/7/18 14:40,3774.41,3776.39,3776.63,3773.95,158878100,2403134012
2019/7/18 14:45,3776.64,3773.89,3776.64,3773.41,172130400,2587906214
2019/7/18 14:50,3773.24,3771.92,3773.67,3771.89,217351700,2991558134
2019/7/18 14:55,3771.94,3769.59,3771.94,3769.59,278146300,3763087875
2019/7/18 15:00,3769.78,3768.4,3770.07,3768,234666000,3292189020
2019/7/19 9:35,3787.51,3795.73,3799.36,3787.51,608510700,8622931741
2019/7/19 9:40,3796.25,3792.66,3797.18,3792.08,351238700,5096568618
2019/7/19 9:45,3792.92,3793.92,3794.87,3789.56,316842500,4187105777
2019/7/19 9:50,3793.35,3802.28,3804.47,3788.6,407467900,5044878281
2019/7/19 9:55,3802.34,3807.96,3807.96,3801.54,314846900,4245122962
2019/7/19 10:00,3807.64,3805.03,3810.07,3805.03,277070700,3923366271
2019/7/19 10:05,3804.65,3819.83,3820.18,3804.64,411396300,5342869655
2019/7/19 10:10,3820.2,3826.87,3826.87,3819.98,395576400,5369801374
2019/7/19 10:15,3827.65,3822.38,3828.07,3822.38,292102900,4163402228
2019/7/19 10:20,3821.87,3817.8,3824.75,3817.8,219557300,2976062103
2019/7/19 10:25,3817.66,3818.27,3820.86,3817.42,194174400,2518275202
2019/7/19 10:30,3818.26,3813.51,3820.5,3812.5,223720400,2773245830
2019/7/19 10:35,3813.58,3814.36,3814.96,3812.33,143717300,1873249515
2019/7/19 10:40,3814.04,3816.69,3816.79,3812.75,139481600,1882281104
2019/7/19 10:45,3816.34,3817.76,3818.37,3815.77,124480700,1726278353
2019/7/19 10:50,3817.63,3818.16,3821.02,3817.63,137810000,1904215807
2019/7/19 10:55,3818.02,3813.52,3818.02,3813.29,140230100,1794824268
2019/7/19 11:00,3812.87,3816.04,3816.66,3812.37,115575400,1589613083
2019/7/19 11:05,3815.84,3818.53,3818.97,3815.84,128761600,1793389233
2019/7/19 11:10,3818.31,3819.04,3819.65,3816.84,98016200,1457236359
2019/7/19 11:15,3818.69,3821.45,3822.78,3818.43,131805400,1803924508
2019/7/19 11:20,3821.85,3819.93,3822.87,3819.93,101688900,1517108036
2019/7/19 11:25,3820.12,3815.95,3820.12,3815.81,98905200,1350713071
2019/7/19 11:30,3815.96,3815.95,3816.87,3814.49,96705300,1221916499
2019/7/19 13:05,3816.44,3816.2,3817.53,3816.01,121754300,1594102841
2019/7/19 13:10,3816.33,3815.07,3816.7,3815.02,90299200,1304958852
2019/7/19 13:15,3815.02,3813.27,3815.98,3813.23,105664800,1426921118
2019/7/19 13:20,3812.75,3809.02,3812.79,3808.69,150417000,1906851841
2019/7/19 13:25,3808.64,3807.85,3809.24,3807.81,108009700,1487129031
2019/7/19 13:30,3807.98,3804.26,3808.28,3804.01,131177600,1838427612
2019/7/19 13:35,3803.84,3802.79,3803.98,3801.83,125811700,1840438611
2019/7/19 13:40,3802.53,3800.21,3802.95,3799.5,136885700,1710194601
2019/7/19 13:45,3800.8,3803.61,3803.77,3799.86,104440300,1308770326
2019/7/19 13:50,3803.35,3803.93,3804.84,3803.31,94761600,1258621488
2019/7/19 13:55,3804.06,3801.48,3804.06,3801.06,121297000,1460906607
2019/7/19 14:00,3801.18,3802.68,3802.89,3800.21,118463700,1377232068
2019/7/19 14:05,3803.09,3802.56,3803.27,3801.15,102775300,1371762814
2019/7/19 14:10,3802.38,3804.46,3804.82,3802.38,111424000,1554846305
2019/7/19 14:15,3804.49,3804.88,3805.76,3804.4,115479800,1474662753
2019/7/19 14:20,3804.72,3804.61,3805.01,3801.31,140104600,1730965281
2019/7/19 14:25,3804.02,3804.27,3804.73,3803.4,110871300,1410024896
2019/7/19 14:30,3803.88,3804.23,3804.23,3802.94,132506000,1583286021
2019/7/19 14:35,3803.88,3807.66,3807.66,3803.64,150688500,2053552536
2019/7/19 14:40,3807.29,3807.17,3808.5,3806.89,161776500,2269220092
2019/7/19 14:45,3807.34,3805.21,3807.34,3804.91,186918500,2128344634
2019/7/19 14:50,3804.99,3803.56,3804.99,3803.26,202279900,2624614192
2019/7/19 14:55,3803.58,3806.03,3806.03,3803.31,258752500,3373508774
2019/7/19 15:00,3806.31,3807.96,3807.96,3806.07,256372600,3529804889
2019/7/22 9:35,3813.5,3807.2,3816.54,3784.38,669659200,9049875023
2019/7/22 9:40,3807.03,3800.31,3812.25,3797.9,467393100,6124402439
2019/7/22 9:45,3800.2,3775.74,3800.24,3775.74,609022100,6648514767
2019/7/22 9:50,3773.18,3776.12,3776.12,3765.44,547455100,6368562434
2019/7/22 9:55,3776.41,3781.91,3789.53,3776.41,322481400,4203309000
2019/7/22 10:00,3782.09,3790.4,3790.4,3782.09,239713800,3338244810
2019/7/22 10:05,3790.36,3797.94,3797.94,3790.36,219797800,3158628837
2019/7/22 10:10,3799.21,3800.84,3803.04,3799.21,196603000,2944943015
2019/7/22 10:15,3800.97,3802.56,3802.56,3800.5,163692600,2441521652
2019/7/22 10:20,3802.4,3805.77,3808.69,3802.4,193214800,2822886167
2019/7/22 10:25,3805.82,3803.42,3807.84,3802.66,195277800,2497203443
2019/7/22 10:30,3802.6,3798.45,3803.06,3798.45,167184900,2133686669
2019/7/22 10:35,3798.35,3793.93,3799.09,3793.12,180641200,2266589258
2019/7/22 10:40,3793.46,3795.64,3795.92,3790.94,156224100,2069481597
2019/7/22 10:45,3796.05,3792.38,3798.16,3792.38,144859100,1917706787
2019/7/22 10:50,3792.2,3793.33,3793.4,3790.45,151360900,1960637151
2019/7/22 10:55,3793.95,3794.63,3797.54,3793.39,145153300,1822285482
2019/7/22 11:00,3794.36,3793.06,3795.99,3791.38,146899300,1751715458
2019/7/22 11:05,3792.22,3787.28,3792.6,3786.53,189324700,2268624801
2019/7/22 11:10,3787,3787.91,3789.07,3786.27,135061700,1755961586
2019/7/22 11:15,3788.08,3797.95,3797.95,3788.08,131827200,1679403031
2019/7/22 11:20,3798.37,3800.48,3801.1,3797.97,133046600,1662848516
2019/7/22 11:25,3800.31,3806.53,3807.55,3800.31,196640200,2336915254
2019/7/22 11:30,3806.67,3807.03,3810.61,3806.54,180454600,1979216395
2019/7/22 13:05,3806.08,3798.59,3806.08,3798.38,156975300,1835632979
2019/7/22 13:10,3798.39,3798.58,3799.15,3796.18,106337800,1307569919
2019/7/22 13:15,3798.1,3797.13,3799.52,3797.13,99599900,1301024131
2019/7/22 13:20,3796.31,3798.42,3798.42,3796.31,96558500,1276688629
2019/7/22 13:25,3798.13,3795.3,3799.35,3794.96,101602300,1462151082
2019/7/22 13:30,3795.28,3796.95,3796.95,3794.56,111979300,1389026741
2019/7/22 13:35,3796.71,3799.14,3799.18,3796.71,102763000,1347090255
2019/7/22 13:40,3799.26,3800.42,3800.82,3798.99,135397200,1489241332
2019/7/22 13:45,3800.37,3802.33,3804.14,3800.37,114187200,1589104766
2019/7/22 13:50,3801.97,3800.5,3803.51,3800.28,105605000,1451679046
2019/7/22 13:55,3800.25,3799.64,3800.74,3798.19,111983000,1497614900
2019/7/22 14:00,3799.74,3798.58,3800.04,3797.46,98284700,1353313093
2019/7/22 14:05,3798.28,3795.38,3798.28,3794.58,119930800,1520907296
2019/7/22 14:10,3795.24,3797.84,3798.33,3795,115469400,1534584341
2019/7/22 14:15,3798.18,3798.34,3798.34,3796.04,108107200,1426982829
2019/7/22 14:20,3798.41,3796.76,3798.88,3796.24,114704600,1540130210
2019/7/22 14:25,3796.38,3793.78,3796.64,3793.09,152290000,1873336899
2019/7/22 14:30,3793.62,3789.41,3793.91,3787.46,208934100,2405510055
2019/7/22 14:35,3788.84,3790.82,3791.48,3788.13,139183300,1797889815
2019/7/22 14:40,3790.59,3791.84,3792.29,3790.13,128499100,1795878793
2019/7/22 14:45,3792.01,3786.96,3792.01,3786.85,196323200,2433048047
2019/7/22 14:50,3786.49,3785.4,3786.49,3782.86,245421600,3045968031
2019/7/22 14:55,3785.21,3783.05,3785.32,3782.61,245610000,3155299868
2019/7/22 15:00,3782.65,3781.68,3782.82,3781.53,211402700,2777611411
2019/7/23 9:35,3783.54,3788.56,3790.02,3781.82,418712200,6148733066
2019/7/23 9:40,3788.07,3781.53,3788.07,3777.28,311090600,5320283716
2019/7/23 9:45,3781.25,3780.65,3783.21,3778.17,224967100,3572489850
2019/7/23 9:50,3780.92,3776.01,3781.32,3774.35,195682600,2952458758
2019/7/23 9:55,3776.21,3784.73,3785.74,3776.17,219893800,2823548426
2019/7/23 10:00,3784.12,3791.73,3791.73,3784.12,221742800,3295560479
2019/7/23 10:05,3791.73,3789.53,3792.96,3789.14,192373100,2739654350
2019/7/23 10:10,3789.45,3788.26,3789.72,3786.46,179889700,2391158589
2019/7/23 10:15,3787.78,3784.03,3788.85,3783.66,181440400,2859830355
2019/7/23 10:20,3784.18,3786.27,3786.27,3782.51,144949700,2208435714
2019/7/23 10:25,3786.63,3785.02,3787.54,3783.89,142878800,2159044483
2019/7/23 10:30,3785.37,3785.63,3786.7,3785.05,124239000,1861262948
2019/7/23 10:35,3785.36,3782.21,3785.36,3782.21,127946600,1918858857
